USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
BeisbolConTodo,Félix Hernández se reportó a los @Magallanes _bbc y este jueves hará su primera apertura de la temporada. @Magallanes _News #BeisbolconTodo . pic.twitter.com/JVH3go0IIt,0,1
BeisbolConTodo,Listo "El Rey" Félix Hernández para debutar con @Magallanes _bbc . @LVBP_Oficial #BeisbolconTodo . pic.twitter.com/lYpmhlYcGu,0,1
BeisbolConTodo,Luis Avila Pdte de @leones_cbbc afirmó que vendrán muchos cambios durante el receso. @RUGIDO_CARAQUIS #BCT pic.twitter.com/uQ12fXEJrd,0,1
BeisbolConTodo,Los @Magallanes_bbc se unieron a los @leones_cbbc como los dos equipos eliminados, algo que solo había ocurrido en la zafra 2007-2008. pic.twitter.com/hMgvCLdEh3,0,1
BeisbolConTodo,disponibles por @leones_cbbc para el draft. Félix Pérez, Loiger Padrón y Víctor Gárate. #BeisbolconTodo . pic.twitter.com/KwMpB4AZT6,0,1
BeisbolConTodo,disponibles por @leones_cbbc para el draft. Henry “Pollito” Rodríguez, Wilfredo Tovar, Anderson De La Rosa, Ramón Cabrera. #BeisbolconTodo pic.twitter.com/TEZqCj9t2K,0,1
BeisbolConTodo,Yandy Díaz se ha embasado en los 39 juegos que ha participado con los Leones del Caracas . Es un récord en la divisa capitalina. pic.twitter.com/cIh08gOC8U,0,1
BeisbolConTodo,El lanzador Guillermo Moscoso realizó un bullpen de 96 lanzamientos y se declaró listo para estar a la disposición de @leones_cbbc pic.twitter.com/WdOyqZCtbd,0,1
BeisbolConTodo,Se espera que Félix Pérez de @leones_cbbc se reporte este martes al equipo, luego de que no pudiera viajar por problemas estomacales. pic.twitter.com/Gc7bxUmMON,0,1
BeisbolConTodo,En la última semana de ronda regular de la #LVBP . El cubano Yandy Diaz de @leones_cbbc toma el primer lugar en average de bateo con (367) pic.twitter.com/E8Wny8VbKj,0,1
BeisbolConTodo,Jhoulys Chacín de @leones_cbbc regresará a medirse con @labarrabrava este miércoles 28. @LVBP_Oficial #BeisbolconTodo . pic.twitter.com/TLhPmhC7vR,0,1
BeisbolConTodo,Juan Carlos Gutiérrez impone un récord en gran jornada de @leones_cbbc y quebró la marca de 32 salvamentos en poder de Jorge Julio Tapia. pic.twitter.com/CNQ0y9kPwI,0,1
BeisbolConTodo,Hoy en la sección #LaEntrevista con Yorvit Torrealba de @leones_cbbc por @Popular1130 1:25PM pic.twitter.com/mNkHXtxEqz,0,1
BeisbolConTodo,Jesús Aguilar de @leones_cbbc tiene tres juegos consecutivos conectando al menos un cuadrangular. @caraquistas #BeisbolconTodo . pic.twitter.com/MQXboCLgjQ,0,1
BeisbolConTodo,Asdrúbal Cabrera se estrenó en la #LVBP , al alinear con los @leones_cbbc este jueves, sin el permiso de @LosMets . #MLB #BeisbolconTodo . pic.twitter.com/eqlucRrAh9,0,1
BeisbolConTodo,Yorvit Torrealba asume la dirección de @leones_cbbc y vendrán más cambios aseguró Luis Avila. @caraquistas #BeisbolconTodo . pic.twitter.com/NQSoPYoTeT,0,1
BeisbolConTodo,Los @leones_cbbc anunciaron este miércoles la contratación del lanzador dominicano Ángel Ventura. @caraquistas #BeisbolconTodo pic.twitter.com/UlYXuqpB5P,0,1
BeisbolConTodo,El relevista Miller Díaz se declaró listo para ser parte del bullpen, anunció el cuerpo técnico de @leones_cbbc . @caraquistas pic.twitter.com/6cweghjIck,0,1
BeisbolConTodo,Henry Rodríguez de @leones_cbbc se convirtió en el primer pelotero de la temporada en llegar a las 40 carreras impulsadas. @caraquistas pic.twitter.com/d2qgngDked,0,1
BeisbolConTodo,Rubén Alaniz se despidió de los @leones_cbbc , debido a restricciones de los @TigresdeDetroit . #BeisbolconTodo pic.twitter.com/Oz4KhoEKps,0,1
BeisbolConTodo,Alfredo Pedrique: “Viene una semana interesante”, @leones_cbbc marcha en el séptimo peldaño con récord de (18-25) @caraquistas pic.twitter.com/4RoKkwV3li,0,1
BeisbolConTodo,Alex González estará en evaluación día a día por una molestia en el hombro izquierdo informó @leones_cbbc . @caraquistas #BeisbolconTodo . pic.twitter.com/JK1CaXTP6p,0,1
BeisbolConTodo,Este domingo los jugadores de CARDENALES DE LARA se despiden de sus FANÁTIC@S en Barquisimeto vía @vallesgregorio pic.twitter.com/LIYxlJpyM1,1,1
BeisbolConTodo,Omar Bencomo detuvo a la recia toletería de #CardenalesdeLara . http:// tinyurl.com/jmevasf #BeisbolconTodo2017 @LVBP_Oficial pic.twitter.com/ufs8FD0qOw,0,1
BeisbolConTodo,¿Quien es el lider de por vida en bases robadas en cardenales de lara y cuantas bases estafó? #PARTICIPAYGANA,0,1
BeisbolConTodo,¿Qué lanzador de #Cardenales de Lara, se convirtió en el primer venezolano en ganar un juego de Serie Mundial? #PARTICIPAYGANA #lvbp,0,1
BeisbolConTodo,¿Cuál fué la fecha y año en el que Cardenales de Lara jugó por 1ra vez en el estadio Antonio Herrera Gutiérrez? #PARTICIPAYGANA,1,1
BeisbolConTodo,¿En que fecha y año jugó por primera vez Cardenales de Lara en el nido #AHG ? #PARTICIPAYGANA #Tiburones vs #Cardenales pic.twitter.com/7wMygYGq2U,0,1
BeisbolConTodo,Vicente Campos (PD-Arizona) y Edwin Escobar (PZ-Arizona) son parte de los jugadores en fatiga extrema de #Cardenales de Lara pic.twitter.com/qec94wFnXR,1,1
BeisbolConTodo,@labarrabrava aquirió al lanzador derecho Eduardo Sánchez desde los #TigresDeAragua por el campocorto Edgar Durán. #BeisbolconTodo . pic.twitter.com/x3Z6OsWG58,0,1
BeisbolConTodo,Ortega: En el caso de el chato Vasquez debemos esperar el permiso de su equipo actual para ver su participación con Tigres de Aragua,0,1
BeisbolConTodo,De por vida @tiburones _net y @CardenalesDice en enfrentamientos directos, incluyendo semifinales y Round Robín, 29-28 a favor de La Guaira pic.twitter.com/FiXNFNkqpT,0,1
BeisbolConTodo,@Cafejr40 quebró el récord de impulsadas en un inning. Ayer empujó 6 carreras. #tiburones de la guaira #BeisbolconTodo . pic.twitter.com/h2j2gxB5pz,0,1
BeisbolConTodo,Hoy a las 7:00 pm, #BravosDeMargarita - #Leones Transmisión del Circuito Radio Venezuela y @Popular1130 en el Edo Lara. pic.twitter.com/sqS2SVG3kY,0,1
BeisbolConTodo,Gabriel Noriega de #BravosDeMargarita tiene seis choques de dos incogibles. #BeisbolconTodo pic.twitter.com/YakdLC0BS5,0,1
BeisbolConTodo,Breyvic Valera sufre una contusión, tras recibir anoche un pelotazo en su codo derecho. #BravosDeMargarita #BeisbolconTodo pic.twitter.com/0jHQrK0wmr,0,1
BeisbolConTodo,Pendiente ya se viene el partido #magallanes vs #BravosDeMargarita escuchalo por el Circuito Radio Venezuela y @Popular1130 7:00PM pic.twitter.com/vPQklgoZvl,0,1
BeisbolConTodo,Omar Bencomo Jr. en un rol estelar con #BravosDeMargarita . #BeisbolconTodo pic.twitter.com/aNRfbj1xQe,0,1
BeisbolConTodo,Escucha en breve una entrevista con José Osuna de #BravosDeMargarita en #BeisbolconTodo por @Popular1130 1:30PM pic.twitter.com/IvRC3ecWD4,0,1
BeisbolConTodo,Hoy estaremos con una entrevista con José Osuna de #BravosDeMargarita por @Atractiva105fm y @Popular1130 pic.twitter.com/jOg6DsRCgQ,0,1
BeisbolConTodo,Hoy estaremos con una entrevista con José Osuna de #BravosDeMargarita por @Atractiva105fm y @Popular1130 pic.twitter.com/UR7wDQbcqX,0,1
BeisbolConTodo,Freddy Galvis y el versátil José Pirela, se entrenaron este lunes en el estadio Luis Aparicio. @aguilasdelzulia #BCTCaribe . pic.twitter.com/c6GL0jtZ9I,0,1
BeisbolConTodo,Un total de 28 peloteros dirán presente en la #seriedelcaribe con @aguilasdelzulia . #BCTCaribe @seriedelcaribe pic.twitter.com/weYhCLDe2D,0,1
BeisbolConTodo,A esta hora estamos en #Vivo por @UnionRadio870AM comentando el título de @aguilasdelzulia y por la web http:// unionradio.net / pic.twitter.com/xuPvJNBZ3S,0,1
BeisbolConTodo,Estaremos analizando el título de @aguilasdelzulia junto a @rafapetit11 jefe de prensa de #Águilas 1:00PM @UnionRadio870AM pic.twitter.com/eYTmJZjUK8,0,1
BeisbolConTodo,Si no has visto la entrevista a Lipso Nava de @aguilasdelzulia realizada por @Maryed22 obsérvala https:// youtu.be/74JDsxU8Jwk pic.twitter.com/KWitIiiKNQ,0,1
BeisbolConTodo,Machado: Freddy Galvis me dijo que irá a la Serie del Caribe. @aguilasdelzulia #BCTLVBP . pic.twitter.com/ugGL0mFtlL,0,1
BeisbolConTodo,Hoy estaremos presentando en la sección #LaEntrevistaBCT a @FredyGalvis01 de @aguilasdelzulia con @Maryed22 por @Atractiva105fm 12:30PM pic.twitter.com/khpmDWk18a,0,1
BeisbolConTodo,Alex Romero fue un bate de experiencia en el título #6 de las @aguilasdelzulia . @LVBP_Oficial #BCTLVBP . pic.twitter.com/par0zlnImp,0,1
BeisbolConTodo,Mística, humildad y armonía fueron la esencia de las @aguilasdelzulia . @LVBP_Oficial #BCTLVBP . pic.twitter.com/cYGRp9uK7e,0,1
BeisbolConTodo,Mitch Lively ganó dos juegos en la serie y dejó efectividad de 1.93. @aguilasdelzulia #BCTLVBP . pic.twitter.com/0IIGFw4Ww1,0,1
BeisbolConTodo,Lipso Nava ganó como jugador en 2000 y lo volvió a hacer en 2017 en el rol de manager. @aguilasdelzulia #BCTLVBP . pic.twitter.com/HN1ZZ2VfCR,0,1
BeisbolConTodo,Luis Ramírez, quien está entrenando con @aguilasdelzulia indicó que está disponible para lanzar en la Serie del Caribe. #BCTLVBP . pic.twitter.com/QKfcUkqWkI,0,1
BeisbolConTodo,Luis Ramírez se incorporó al equipo rapaz y se mantendrá como una pieza de respaldo en caso de una lesión. @aguilasdelzulia #BCTLVBP . pic.twitter.com/ERcuPeOGws,0,1
BeisbolConTodo,José Tábata no pudo ser parte del lineup titular zuliano debido a molestias en la corva de la pierna derecha. @aguilasdelzulia #BCTLVBP . pic.twitter.com/i0NnD7VF50,0,1
BeisbolConTodo,Luis Amaro, de las Águilas, informó que Reynaldo Rodríguez se mantendrá en el roster de 36 durante la final. @aguilasdelzulia #BCTLVBP . pic.twitter.com/ECpgyArXxz,0,1
BeisbolConTodo,Hoy en la sección #LaEntrevistaBCT @Maryed22 conversará con Endy Chávez refuerzo de las @aguilasdelzulia por @Popular1130 1:30PM pic.twitter.com/HYob66f7pq,0,1
BeisbolConTodo,Wilson Alvarez de @aguilasdelzulia informó la rotación: Mitch Lively, Wilfredo Ledezma, Carlos Hernández, Wilfredo Boscan. #BCTLVBP pic.twitter.com/o5D3lwAwlr,0,1
BeisbolConTodo,Luis Amaro de @aguilasdelzulia : Vamos por dos pitchers. "Nos llaman la atención Pedro Rodríguez, Wilfredo Ledezma y Luke Irvine" pic.twitter.com/K8N6l9sg92,1,1
BeisbolConTodo,Francisco Díaz se acreditó el premio Manuel "Pollo" Malpica al mejor receptor de la temporada #LVBP . @labarrabrava #BCTCaribe . pic.twitter.com/jXQA0rk8J4,0,1
BeisbolConTodo,#Zulia usará jersey con el nombre de Venezuela. @aguilasdelzulia @LVBP _Oficial #BCTCaribe . pic.twitter.com/lr0CadpdDV,0,1
BeisbolConTodo,Jonathan Parra y José Navas arbitrarán en la serie del caribe. @LVBP _Oficial #BCTCaribe . pic.twitter.com/CSkrOKRGJA,0,1
BeisbolConTodo,Los mejores de la temporada 2016-2017 recibieron sus premios. @LVBP _Oficial #BCTCaribe . pic.twitter.com/NLUG5G1E18,0,1
BeisbolConTodo,Omar López pidió reformar a @caribesanz . Solicitará un cambio de cinco jugadores, además de adquirir mejores importados. #BCT #LVBP . pic.twitter.com/VDGcJEhch8,0,1
BeisbolConTodo,El grandeliga venezolano Ramón Flores se anota desde ya para la próxima temporada de la LVBP con @OficialTigres . #BCT #Beisbol . pic.twitter.com/ZXNkFChSca,0,1
BeisbolConTodo,¡Ya en cabina para llevarles mucha #informacion de la #LVBP en #BCT por @Atractiva105fm en #Carora .! #Radio #Deportes . pic.twitter.com/g2Iq0GTbYa,0,1
BeisbolConTodo,#Tiburones espera que Danry Vásquez juegue con mucha frecuencia. @LVBP _Oficial @escualos #BCT . pic.twitter.com/FUSSINagI8,0,1
BeisbolConTodo,Baja ofensiva y los errores jugaron en contra de @CardenalesDice . @LVBP _Oficial #BCTLVBP . pic.twitter.com/ZrO35aLVaq,0,1
BeisbolConTodo,Alex Romero fue un bate de experiencia en el título #6 de las @aguilasdelzulia . @LVBP _Oficial #BCTLVBP . pic.twitter.com/par0zlnImp,0,1
BeisbolConTodo,Mística, humildad y armonía fueron la esencia de las @aguilasdelzulia . @LVBP _Oficial #BCTLVBP . pic.twitter.com/cYGRp9uK7e,0,1
BeisbolConTodo,José Pirela, Jugador Más Valioso de la final, encabezará el roster que buscará la corona en Culiacán. @LVBP _Oficial #BCTLVBP . pic.twitter.com/gOuZvg1Wd4,0,1
BeisbolConTodo,Nuestras felicitaciones a @CardenalesDice por su gran desempeño en la temporada 2016-2017 #LVBP . #Noteconformes #BCTLVBP . pic.twitter.com/pwIpoA3fR2,0,1
BeisbolConTodo,El próximo mánager de los @Magallanes_bbc será venezolano y pronto se conocerá antes de abril. @LVBP _Oficial #BCTLVBP @Magallanes_News pic.twitter.com/bmEauI32LW,0,1
BeisbolConTodo,Henderson Álvarez empieza a despertar interés en el mercado. #MLB @LasMayores #baseball #BCT pic.twitter.com/Q7n2GBCT1x,0,1
BeisbolConTodo,Alex Romero llegó a 8 anillos y Alex Delgado suma 13. @aguilasdelzulia #BCT #BaseBall pic.twitter.com/nGxyjq69Rn,0,1
BeisbolConTodo,Cleveland sería sede del Juego de Estrellas del 2019. #MLB #BCT #baseball #beisbol . pic.twitter.com/nVlKinUdEG,0,1
BeisbolConTodo,¿Cómo se llama el mánager que logró clasificar por 1ra vez a Cardenales a un postemporada? #Cardenales #Bravos #LVBP #Baseball,0,1
BeisbolConTodo,Venezuela busca dar el siguiente paso en el Clásico Mundial de Béisbol . #MLB #BeisbolconTodo . pic.twitter.com/g0CfEZEWCJ,0,1
BeisbolConTodo,Venezuela Umpire Camp, informa que el curso de "Actualización de Reglas Oficiales de Béisbol " fue reprogramado para el miércoles 18. pic.twitter.com/akiWuvnuDp,0,1
BeisbolConTodo,Venezuela se ubica entre las cinco primeras del mundo en béisbol femenino. http:// tinyurl.com/jmevasf #BeisbolconTodo pic.twitter.com/xf67WDQEsK,0,1
BeisbolConTodo,Venezuela ganó medalla de bronce en Mundial de Béisbol Femenino. http:// tinyurl.com/jmevasf #BeisbolconTodo pic.twitter.com/Ke6Al4ytyQ,0,1
BeisbolConTodo,La selección de Venezuela pasó invicta en el Mundial Femenino de béisbol 2016 en Gijang, Corea del Sur. pic.twitter.com/FOY0alB720,0,1
BeisbolConTodo,Venezuela noqueó a Pakistán en Mundial Femenino de Béisbol 2016. http:// contactodeportivolvc.blogspot.com #BeisbolconTodo pic.twitter.com/UXx5pqNwxu,0,1
BeisbolConTodo,Venezuela conoce a sus rivales en el Clásico Mundial de Béisbol . http:// contactodeportivolvc.blogspot.com #BeisbolconTodo pic.twitter.com/2EURDsmjlD,0,1
BeisbolConTodo,Feliz y bendecido almuerzo que la comida nunca falte en tu mesa. pic.twitter.com/koBKBKX6lH,0,0
BeisbolConTodo,Gracias a la Fundación Danac de @EmpresasPolar por la invitación del encuentro con #MediosDeComunicacion este miércoles 16 allí estaremos.,0,0
BeisbolConTodo,Este miércoles estaremos compartiendo con la Fundación Danac de @EmpresasPolar en San Felipe Edo Yaracuy. pic.twitter.com/nDljSFerXG,0,0
BeisbolConTodo,Este viernes 11 de noviembre la Fundación @MiguelCabrera realizará en el estadio José Bernardo Pérez de valencia el evento Miggy Ball. pic.twitter.com/PHfOrNuRfV,0,0
CristianFrancoK,2017: ya se acepta? la sexualidad que elijas y quieras su peso tu estatuara la música que te gusta vestimenta o falta mucho? pensala..,151,0
CristianFrancoK,Al final era verdad que si ponías cualquier genero de música los " turros" te lo bailaban bien.. pic.twitter.com/mEvJPUVwP9,607,0
Leonardo_140,NO HAY EFECTIVO y Mañana es fin de Semana "Que empiece el juego del socialismo del Siglo 21",0,0
Leonardo_140,Los Venezolanos siempre nos seguimos todo el tiempo entre nosotros. Claro la hacemos para conseguir comida . #ASeguirseVenezolanos,0,0
Leonardo_140,Aumento de 50% mas comida para la inflación,0,0
Leonardo_140,Con los precios de los productos increíblemente altos y el Gob mata el efectivo con q es los pobres compran la comida son unos retrasados,0,0
MAPZ2012,@arreazaortega @beisbolplayve Listo Fernando, gracias. Pasaran el juego del Magallanes ?,0,1
hajarman11,ADIOOOOS ELEEEEEEEEENAA!!! @aguilasdelzulia,0,1
hajarman11,@aguilasdelzulia,0,1
hajarman11,VAAAMOS NOJOOOOODAAAA!!! @aguilasdelzulia,1,1
hajarman11,Hasta cuando le van a sacar corredores a Ordaz?? Nojooda @aguilasdelzulia,0,1
hajarman11,Asi se juega la pelota, bien @aguilasdelzulia,0,1
asoapure,Leones del Caracas envían a Danry Vásquez a Tiburones de La Guaira http:// fb.me/3ilECGoNZ,1,1
asoapure,Feliz Navidad para todos los Leones del Caracas http:// fb.me/AD5tGgv3,0,1
asoapure,@roldan_henry @Vzla_ Baseball Ozzi, fue un buen jugador, un buen manager, es millonario, pero no tiene nada en el cerebro. Envidia tiene...,0,1
asoapure,Venezuela ya tiene lista preliminar para el Clásico Mundial de Béisbol - Unión Radio http:// fb.me/8hAimodrV,0,1
asoapure,Venezuela conoce a sus rivales en el Clásico Mundial de Béisbol http:// fb.me/Vy2WHbkG,0,1
asoapure,XI Campeonato Estatal Apure 2017. Agradecidos con la visita de la Fundación Glorias Deportivas de Venezuela, nuestros grandes ligas....,0,0
Fire_Santo,#TigresDeAragua vamos que si se puede @OficialTigres . @LaTeleTuya,0,1
Fire_Santo,#TigresDeAragua jonron de endy Chavez 2 a 2,0,1
Fire_Santo,#TigresDeAragua tremenda tabla de Eduardo escobar, saga Zulia 2 por 0 a tigres 4to ining,0,1
Fire_Santo,Draft: El jardinero Endy Chavez fue tomado como adición por Tigres de Aragua . @Fryddmar @hectOr_2410,0,1
Fire_Santo,cazando por todas las redes para poder ver las escogencias del Draft, esperemos que la @LVBP _Oficial mejore esto. @IgnacioSerrano,0,1
luis1meza,@leones_cbbc Donde se los pudiese llevar para que lo chequearan..? espero su valiosa respuesta y mil gracias..!!,0,1
luis1meza,@leones_cbbc Mucha Suerte..!! así tengo a mi hijo lanzador probando suerte..!!,0,1
luis1meza,@leones_cbbc Si así llueve que no escampe hasta conseguir el ansiado 21..!! vamos LEONES..!!,0,1
JaimezJacinto,Típico, te propones comer sano y aparece comida maliciosa por todos lados. pic.twitter.com/YNUKLczQ4I,9,0
JaimezJacinto,En USA no todo es color de rosas, cada día se paga más por educación, comida y salud, agrandando así las diferencias pic.twitter.com/V3RQWEWac4,2,0
JaimezJacinto,#EsDeViernes arrancar a escuchar música bolichera en el trabajo.,2,0
JaimezJacinto,No importa si escuchas metal, folklore o música clásica. Si cuando suena una cumbia bien villera en una fiesta no bailas, sos un pecho frío.,55,0
ramsesmalave,"ESTO NO ES SOCIALISMO ...¡ES UNA VERGÜENZA!"Crónica navideña de un socialista catalán en Venezuela -► https:// goo.gl/V5tXJi via@DolarToday,0,0
ramsesmalave,En fuerte tiuna está la mayor cantidad de comida acaparada jamás vista en la historia del mundo https:// twitter.com/mckeyst91/stat us/773997717253218305 …,0,0
quiksilver1904,caracas- magallanes,0,1
quiksilver1904,mañana voy a verlos jugar mi rataaaa @leones_cbbc,0,1
quiksilver1904,sera que el viernes voy al cine,0,0
EmmanuelGMarttz,#TAMAULIPAS : Anuncia gobierno de San Fernando la apertura de Taller de Huapango para preservar la música tradicional http:// manuelgonzalez.com.mx/noticias/anunc ia-gobierno-de-san-fernando-la-apertura-de-taller-de-huapango-para-preservar-la-musica-tradicional/ … pic.twitter.com/pZzsUOmZgz,0,0
EmmanuelGMarttz,Celebra FMVZ-UAT 59 aniversario de su fundación http://www. sintesisdelgolfo.com/celebra-fmvz-u at-59-aniversario-fundacion/ … pic.twitter.com/ULiR3YBdqh,0,0
tavo1801,@Jhoanadpl @Magallanes _bbc como siempre, hermosa lo feo es esa chaqueta,0,1
tavo1801,@Jhoanadpl @Magallanes _bbc hermosa lo feo es esa camisa jajajaja saludos y un beso mi bella,0,1
tavo1801,@Jhoanadpl quien mas corazon? Los gloriosos Leones del Caracas,0,1
tavo1801,Ya falta poco para que de inicio la LVBP , y yo les recomiendo que sigan a @Jhoanadpl que trae buena informacion completa, y sabe bastante,1,1
BucanerosV,Tiburones de la Guaira y Bucaneros de Venezuela, #HombresQueJueganBeisbol #Baseball #Venezuela pic.twitter.com/4sFpC8fvyb,3,1
BucanerosV,La Organización Tiburones de la Guaira realizó una clínica para los prospectos de Bucaneros de Venezuela, Gracias pic.twitter.com/PdodsfWc24,7,1
BucanerosV,#Venezuela #Martes #BaseBall Feliz Día para todos los Amantes del Béisbol! #FormandoHombresQueJueganBeisbol,0,1
BucanerosV,Feliz Navidad! #baseball #venezuela #mlb #LasMayores #Meridianotv #meridianoweb pic.twitter.com/mqaAsZWj41,1,1
BucanerosV,https:// drive.google.com/file/d/0B0bu5k ufd4NJMC1EYk5qbG1SVnc/view?usp=drive_web … Bucaneros de Venezuela #FelizDomingo #FormandoHombresQueJueganBeisbol #BaseBall #Venezuela,1,1
BucanerosV,La Organización Tiburones de la Guaira y Bucaneros de Venezuela, #HombresQueJueganBeisbol #Baseball #Venezuela pic.twitter.com/pkxH6KXCuS,1,1
BucanerosV,Bucaneros de Venezuela, #HombresQueJueganBeisbol #Baseball #Venezuela pic.twitter.com/AKLD4r8amr,1,1
BucanerosV,La Organización Tiburones y Bucaneros de Venezuela, Gracias #HombresQueJueganBeisbol #Baseball #Venezuela pic.twitter.com/txRoHa0f71,0,1
BucanerosV,Tiburones de la Guaira y Bucaneros de Venezuela, Gracias por su Apoyo! #HombresQueJueganBeisbol #Baseball #Venezuela pic.twitter.com/QX2OpweHsq,0,1
BucanerosV,#Venezuela #Martes #BaseBall Feliz Día para todos los Amantes del Béisbol ! #FormandoHombresQueJueganBeisbol,0,1
BucanerosV,La familia Bucaneros de Venezuela Academia de Béisbol les desea Feliz Navidad pic.twitter.com/FG5RX2YDEE,1,1
Arrieta09205655,#Colombia #Mexico @Aeropuerto Internacional Rafael Núñez de… https://www. instagram.com/p/BK6WiSGhXuBI B7zjAOWOB8kVMACicm3moihWl80/ …,0,0
RobyKing,#LVBP Que #Magallanes no tiene OF? José Azocar, Anthony Santander, Alberth Martínez y Miguel Aparicio además de los experimentados.,2,1
RobyKing,#MLB Antonio Senzatela es el prospecto número 8 de @Rockies . Pertenece a Magallanes en Venezuela.,2,1
RobyKing,Nada está confirmado por el momento. Guillén dice querer regresar. Hernández es opción como mánager de Magallanes . Salu2... https:// twitter.com/CorreiraJuan/s tatus/822813286370541568 …,0,1
RobyKing,Tal vez Magallanes lo vea como opción. https:// twitter.com/freddyliscano/ status/821563854404653056 …,2,1
RobyKing,#LVBP Vía circuito radial de #Tiburones : por primera vez en 33 años se va a dar una final en la que no estén Aragua, Caracas o Magallanes .,11,1
RobyKing,Por qué en lugar de llamarse El Diario Deportivo de Venezuela no se llama el Diario de Caracas y Magallanes y se acaba la cortina.,14,1
RobyKing,5 temas referentes al beisbol son tendencia. Pero los playoffs sin Magallanes y Caracas según eran causa perdida.,1,1
RobyKing,2016 un año en el que Caracas y Magallanes fueron eliminados y Félix Hernández jugó en Venezuela dejando 7.20 de efectividad en 2 salidas.,2,1
RobyKing,. @AngelDz32 @mariomax7 @Linoduranp si bien Magallanes tenía un equipo bueno en el papel. Ya tenía un grupo que fracasó en la final pasada.,0,1
RobyKing,Al contrario más dificil. Leones y Magallanes son equipo que se le dan a Tiburones. Media clasificación es gracias a ellos. https:// twitter.com/AlfredoPB92/st atus/814675725861158912 …,1,1
RobyKing,Hoy Meridiano desaparece de circulación seguramente al no poder publicar nada de Caracas y Magallanes .,14,1
RobyKing,#LVBP Con #Leones y #Magallanes fuera de clasificación en teoría hay buen material al menos para dos rondas.,6,1
RobyKing,#LVBP FINAL: #Caribes derrotó a #Magallanes 4-1 en Valencia. #Tiburones , #Bravos y #Tigres avanzan a los playoffs.,11,1
RobyKing,La Guaira a tres out de la clasificación con la victoria parcial de Caribes. Van al 9inn con el último chance para Magallanes .,2,1
RobyKing,Bravos se va arriba 3-2 ante Leones. Con los resultados hasta ahora Magallanes estaría quedando fuera.,5,1
RobyKing,Cardenales remonta y ahora pierde 5-4. Caribes ahora gana 4-0 a Magallanes . Leones gana 2-1 a Bravos.,3,1
RobyKing,Leones y Bravos están 1-1 en el quinto. Tigres gana 5-2 a Cardenales. Caribes gana 2-0 a Magallanes .,3,1
RobyKing,Mejor, nos está ayudando. Ellos enfrentarían a Bravos o Magallanes y nosotros a Caribes (again). https:// twitter.com/GianfrancoDiBa r/status/814621789536088064 …,2,1
RobyKing,Sí, si gana Tigres clasificamos. Si pierde Bravos clasificamos. Si pierde Magallanes clasificamos. Cualquiera de los tres resultados. https:// twitter.com/jorgecv_12/sta tus/814299864750235648 …,6,1
RobyKing,#LVBP Repito: si pierde #Magallanes o pierde #Bravos o gana #Tigres estaría clasificando #Tiburones .,3,1
RobyKing,#LVBP Se cierran las posibilidades de ver a Henry Blanco con @leones_cbbc la próxima temporada. @labarrabrava lo ratifica como su mánager.,2,1
RobyKing,#Lidom El equipo @GigantesSFM de RD anuncia al LZ Jim Patterson y al C Anderson De la Rosa quienes jugaron con @leones_cbbc esta temporada.,2,1
RobyKing,#LVBP @tiburones_net con ficha de eliminado desde octubre clasifica. @magallane_bbc y @leones_cbbc favoritos eliminados.,0,1
RobyKing,#LVBP @tiburones_net conserva medio juego de ventaja sobre @labarrabrava y @leones_cbbc . Pero tiene un juego más.,1,1
RobyKing,#LVBP @leones_cbbc viene jugando un mejor beisbol desde que salió Pedrique. @tiburones_net ha estado disminuido en los últimos días.,1,1
RobyKing,#LVBP @tiburones_net domina la serie 6-2 contra @leones_cbbc pero el juego má simportante es mañana.,1,1
RobyKing,#LVBP @leones_cbbc ganó el primero a @OficialTigres pero el juego fue puesto bajo protesta.,0,1
RobyKing,#LVBP El LD Manauris Baez quien viene con #Aguilas ya estuvo en Venezuela la temporada pasada con @leones_cbbc .,0,1
RobyKing,#LVBP Según @CarlosDBautista : @leones_cbbc quiere continuar el juego de ayer desde el punto en el que quedó.,0,1
RobyKing,#LVBP @leones_cbbc recibió un golpe bajo, acabando de despedir a sus coach de pitcheo, reciben 12 anotaciones en una primera entrada.,3,1
RobyKing,#LVBP @OficialTigres y @leones_cbbc son los que amanecen fuera de clasificación. Ambos se mueven en el mercado.,1,1
RobyKing,#LVBP @aguilasdelzulia no se duerme, varias fuentes reportan que contrataron a Trayvon Robinson jardinero que había venido con @leones_cbbc,3,1
RobyKing,#LVBP Franderlin Romero pasó a la lista inactiva de 14 días. Gregorio Petit toma su puesto en el roster. #Leones informa: @leones_cbbc,0,1
RobyKing,#LVBP @caribesanz y @leones_cbbc no pudieron jugar. Juego suspendido por lluvia.,1,1
RobyKing,#LVBP @leones_cbbc no le tuvo paciencia a Henry Urrutia y lo despidieron. El pelotero tenía aspiraciones de jugar toda la temporada.,1,1
RobyKing,#LVBP @leones_cbbc está a la espera de Félix Pérez quien tramita visa y Jesús Aguilar quien está en Fatiga Extrema.,0,1
RobyKing,#LVBP @leones_cbbc recibirá varias incorporaciones: Yandy Díaz, Franklin Morales y la recuperación de Danry Vasquez para esta misma semana.,1,1
RobyKing,#LVBP @leones_cbbc tomó al LZ Carlos Piña y @tiburones_net perdió l IF Carlos Colmenares en el draft de no protegidos.,1,1
